,image,odometer_type,mileage,width,height,class,xmin,ymin,xmax,ymax
1766,00001559-PHOTO-2020-12-15-22-22-36.jpg,1,191118,1024,768,odometer,523.01,540.77,748.73,645.38
1767,00001560-PHOTO-2020-12-15-22-22-36.jpg,1,160926,1024,768,odometer,315.92,238.48,860.0800000000002,473.52
1768,00001561-PHOTO-2020-12-15-22-22-36.jpg,0,10233,576,1024,odometer,282.75,324.35,378.75,695.55
1769,00001562-PHOTO-2020-12-15-22-23-28.jpg,1,117955,1024,886,odometer,362.35,794.05,654.7,886.0
1770,00001564-PHOTO-2020-12-15-22-23-28.jpg,0,17940,576,1024,odometer,293.4,586.75,545.6,652.9
1771,00001565-PHOTO-2020-12-15-22-23-28.jpg,0,16960,576,1024,odometer,210.82,574.02,325.08,599.48
1772,00001568-PHOTO-2020-12-15-22-23-28.jpg,0,7107,575,1024,odometer,156.28,427.29,282.47,461.39
1773,00001569-PHOTO-2020-12-15-22-23-28.jpg,1,0,1024,768,odometer,361.6,161.6,684.8,300.8
1774,00001571-PHOTO-2020-12-15-22-23-28.jpg,1,242112,768,1024,odometer,159.01,522.75,651.81,736.08
1775,00001572-PHOTO-2020-12-15-22-23-28.jpg,0,12700,768,1024,odometer,191.24,513.3,397.11,553.66
1776,00001573-PHOTO-2020-12-15-22-23-28.jpg,1,160958,1024,768,odometer,507.92,268.72,940.08,456.08
1777,00001574-PHOTO-2020-12-15-22-23-28.jpg,0,19798,768,1024,odometer,248.94,500.0,448.71,545.3
1778,00001575-PHOTO-2020-12-15-22-23-28.jpg,1,83628,768,1024,odometer,303.68,450.57,495.04,536.55
1779,00001576-PHOTO-2020-12-15-22-23-28.jpg,1,28102,472,1024,odometer,186.89,461.78,321.08,521.58
1780,00001577-PHOTO-2020-12-15-22-23-28.jpg,1,192196,576,1024,odometer,231.2,507.5,415.21,605.5
1781,00001578-PHOTO-2020-12-15-22-23-28.jpg,0,10092,768,1024,odometer,255.1,539.4,392.1,584.01
1782,00001579-PHOTO-2020-12-15-22-23-28.jpg,1,242144,768,1024,odometer,129.15,567.55,630.48,789.41
1783,00001581-PHOTO-2020-12-15-22-23-28.jpg,0,18322,576,1024,odometer,122.11,571.67,302.18,618.71
1784,00001584-PHOTO-2020-12-15-22-23-28.jpg,0,10478,1024,769,odometer,352.6,273.97,591.35,396.5
1785,00001585-PHOTO-2020-12-15-22-23-28.jpg,1,28759,1024,461,odometer,476.03,208.4,636.0,282.28
1786,00001586-PHOTO-2020-12-15-22-24-15.jpg,1,69.6,768,1024,odometer,340.1,269.13,486.77,346.8
1787,00001587-PHOTO-2020-12-15-22-24-15.jpg,0,58079,576,1024,odometer,63.98,533.0,297.84,588.31
1788,00001587-PHOTO-2020-12-19-20-33-33.jpg,1,29082,1600,720,odometer,788.24,342.8,1042.0,455.13
1789,00001588-PHOTO-2020-12-15-22-24-15.jpg,1,118016,522,1024,odometer,133.46,390.75,437.69000000000005,531.23
1790,00001589-PHOTO-2020-12-15-22-24-15.jpg,1,191169,1024,768,odometer,569.33,437.3,808.6,553.0
1791,00001591-PHOTO-2020-12-15-22-24-15.jpg,0,15456,576,1024,odometer,130.36,407.25,292.25,456.9
1792,00001592-PHOTO-2020-12-15-22-24-15.jpg,1,119962,768,1024,odometer,269.84,240.35,394.33,289.2
1793,00001593-PHOTO-2020-12-15-22-24-15.jpg,1,67185,577,1024,odometer,214.27,557.65,337.47,628.93
1794,00001595-PHOTO-2020-12-15-22-24-15.jpg,0,17662,576,1024,odometer,184.83,606.3,301.5,636.27
1795,00001598-PHOTO-2020-12-15-22-25-42.jpg,1,119052,576,1024,odometer,290.45,437.76,388.13,495.98
1796,00001599-PHOTO-2020-12-15-22-25-42.jpg,1,219576,576,1024,odometer,227.92,474.12,321.52,519.32
1797,00001600-PHOTO-2020-12-15-22-25-42.jpg,1,234517,768,1024,odometer,37.41,463.01,613.41,725.41
1798,00001601-PHOTO-2020-12-15-22-25-42.jpg,1,117.3,1024,576,odometer,470.6,316.76,725.0,483.56
1799,00001602-PHOTO-2020-12-15-22-25-42.jpg,1,187526,1024,576,odometer,528.2,381.6,775.4,549.6
1800,00001603-PHOTO-2020-12-15-22-25-42.jpg,1,317905,768,1024,odometer,327.94,498.41,431.17,564.42
1801,00001604-PHOTO-2020-12-15-22-25-42.jpg,1,82.3,768,1024,odometer,321.19,493.97,423.48,557.06
1802,00001605-PHOTO-2020-12-15-22-25-42.jpg,1,119145,576,1024,odometer,261.02,495.13,354.3,550.86
1803,00001606-PHOTO-2020-12-15-22-25-42.jpg,1,146.4,576,1024,odometer,157.52,442.32,377.27,566.4
1804,00001607-PHOTO-2020-12-15-22-25-42.jpg,1,282991,575,1024,odometer,162.77,292.91,326.19,384.01
1805,00001608-PHOTO-2020-12-15-22-25-42.jpg,1,149.1,492,1024,odometer,146.78,262.98,309.18,356.01
1806,00001609-PHOTO-2020-12-15-22-25-42.jpg,1,282996,492,1024,odometer,134.79,279.18,297.47,369.56
1807,00001610-PHOTO-2020-12-15-22-25-42.jpg,1,234517,768,1024,odometer,295.5,506.44,442.6,574.76
1808,00001611-PHOTO-2020-12-15-22-25-42.jpg,1,317909,768,1024,odometer,338.45,499.48,428.92,551.92
1809,00001612-PHOTO-2020-12-15-22-25-42.jpg,1,0,768,1024,odometer,325.45,505.93,429.39,574.56
1810,00001615-PHOTO-2020-12-15-22-25-42.jpg,1,112.4,576,1024,odometer,18.21,405.41,385.15,620.88
1811,00001616-PHOTO-2020-12-15-22-25-42.jpg,1,219658,576,1024,odometer,262.76,483.59,355.07,527.75
1812,00001617-PHOTO-2020-12-15-22-25-42.jpg,1,234643,768,1024,odometer,203.81,605.95,585.68,785.15
1813,00001618-PHOTO-2020-12-15-22-25-42.jpg,1,140.3,492,1024,odometer,132.58,271.89,304.18,369.65
1814,00001619-PHOTO-2020-12-15-22-25-42.jpg,1,283137,575,1024,odometer,118.05,268.02,286.11,355.51
1815,00001619-PHOTO-2020-12-19-20-44-25.jpg,1,83963,899,1600,odometer,302.53,618.04,612.49,751.82
1816,00001620-PHOTO-2020-12-15-22-25-42.jpg,1,0,768,1024,odometer,350.12,445.88,506.41,535.6
1817,00001621-PHOTO-2020-12-15-22-25-42.jpg,1,75.8,768,1024,odometer,481.84,478.43,643.49,568.5
1818,00001622-PHOTO-2020-12-15-22-26-20.jpg,1,318012,768,1024,odometer,267.48,507.26,372.27,571.44
1819,00001623-PHOTO-2020-12-15-22-26-20.jpg,1,102.5,768,1024,odometer,257.14,554.88,360.78,619.9
1820,00001624-PHOTO-2020-12-15-22-26-20.jpg,1,234672,768,1024,odometer,296.1,506.95,445.21,571.98
1821,00001625-PHOTO-2020-12-15-22-26-20.jpg,1,318012,768,1024,odometer,354.11,477.03,446.7,528.55
1822,00001626-PHOTO-2020-12-15-22-26-20.jpg,1,0,768,1024,odometer,316.18,486.75,415.01,548.08
1823,00001628-PHOTO-2020-12-15-22-26-20.jpg,1,283228,575,1024,odometer,148.67,322.52,310.36,417.35
1824,00001628-PHOTO-2020-12-19-20-55-24.jpg,1,18616,1600,1200,odometer,788.4,671.0,1120.4,797.67
1825,00001629-PHOTO-2020-12-19-20-59-12.jpg,1,191503,1600,1200,odometer,781.25,537.5,1111.25,682.5
1826,00001630-PHOTO-2020-12-15-22-26-20.jpg,1,119159,576,1024,odometer,312.29,455.53,406.74,512.88
1827,00001631-PHOTO-2020-12-15-22-26-20.jpg,1,149.9,1024,576,odometer,567.8,365.96,882.2,566.36
1828,00001632-PHOTO-2020-12-15-22-26-20.jpg,1,187679,1024,576,odometer,626.6,439.16,953.0,576.0
1829,00001633-PHOTO-2020-12-15-22-26-20.jpg,1,318086,768,1024,odometer,321.8,512.36,423.87,573.71
1830,00001634-PHOTO-2020-12-15-22-26-20.jpg,1,74.3,768,1024,odometer,247.55,537.42,346.75,596.94
1831,00001635-PHOTO-2020-12-15-22-26-20.jpg,1,119242,576,1024,odometer,243.0,488.17,342.84,550.6
1832,00001636-PHOTO-2020-12-15-22-26-20.jpg,1,283389,492,1024,odometer,137.13,334.52,304.77,429.58
1833,00001637-PHOTO-2020-12-15-22-26-20.jpg,1,161.7,492,1024,odometer,140.02,285.46,304.8,375.29
1834,00001638-PHOTO-2020-12-15-22-26-20.jpg,1,219827,576,1024,odometer,242.67,489.24,333.89,536.18
1835,00001639-PHOTO-2020-12-15-22-26-20.jpg,1,170.3,576,1024,odometer,11.81,484.35,389.41,710.48
1836,00001640-PHOTO-2020-12-15-22-26-20.jpg,1,234904,768,1024,odometer,73.68,586.75,639.01,857.68
1837,00001641-PHOTO-2020-12-15-22-26-20.jpg,1,234904,768,1024,odometer,292.62,501.57,440.75,571.97
1838,00001642-PHOTO-2020-12-15-22-26-20.jpg,1,318087,768,1024,odometer,281.36,551.24,378.12,610.24
1839,00001643-PHOTO-2020-12-15-22-26-20.jpg,1,0,768,1024,odometer,320.17,557.27,423.86,623.26
1840,00001644-PHOTO-2020-12-15-22-26-20.jpg,1,0,1024,576,odometer,532.36,366.04,844.36,572.8
1841,00001645-PHOTO-2020-12-15-22-26-20.jpg,1,283471,575,1024,odometer,160.67,246.85,335.98,341.53
1842,00001646-PHOTO-2020-12-15-22-26-43.jpg,1,119242,576,1024,odometer,244.33,468.01,343.98,530.5
1843,00001647-PHOTO-2020-12-15-22-26-43.jpg,1,157.6,1024,484,odometer,513.61,397.4,766.7,484.0
1844,00001648-PHOTO-2020-12-15-22-26-43.jpg,1,187837,1024,484,odometer,579.0,310.6,830.0,471.5
1845,00001649-PHOTO-2020-12-15-22-26-43.jpg,1,318218,768,1024,odometer,326.32,531.48,425.92,594.68
1846,00001650-PHOTO-2020-12-15-22-26-43.jpg,1,131.6,768,1024,odometer,316.03,517.58,417.46,583.47
1847,00001651-PHOTO-2020-12-15-22-26-43.jpg,1,119363,576,1024,odometer,242.1,419.03,339.15,480.37
1848,00001652-PHOTO-2020-12-15-22-26-43.jpg,1,134.5,576,1024,odometer,43.81,394.7,410.7,623.01
1849,00001653-PHOTO-2020-12-15-22-26-43.jpg,1,235128,768,1024,odometer,97.15,518.48,666.75,785.15
1850,00001654-PHOTO-2020-12-15-22-26-43.jpg,1,283623,492,1024,odometer,144.12,215.47,329.56,315.78
1851,00001655-PHOTO-2020-12-15-22-26-43.jpg,1,152.2,492,1024,odometer,141.1,232.03,316.32,324.62
1852,00001657-PHOTO-2020-12-16-20-20-25.jpg,1,235128,768,1024,odometer,305.43,515.5,447.23,580.98
1853,00001658-PHOTO-2020-12-16-20-20-25.jpg,1,283623,492,1024,odometer,114.1,267.68,289.38,362.1
1854,00001659-PHOTO-2020-12-16-20-20-25.jpg,1,219918,576,1024,odometer,217.67,429.31,317.41,479.39
1855,00001660-PHOTO-2020-12-16-20-20-25.jpg,1,119363,576,1024,odometer,236.9,491.89,333.82,552.21
1856,00001661-PHOTO-2020-12-16-20-20-25.jpg,1,119458,576,1024,odometer,298.4,510.0,390.21,566.22
1857,00001662-PHOTO-2020-12-16-20-20-57.jpg,1,161.9,1024,576,odometer,531.8,323.96,823.4,511.16
1858,00001663-PHOTO-2020-12-16-20-20-57.jpg,1,187999,1024,576,odometer,470.6,350.36,753.8,533.96
1859,00001664-PHOTO-2020-12-16-20-22-42.jpg,0,62669,768,1024,odometer,345.4,525.58,402.97,716.3
1860,00001665-PHOTO-2020-12-19-21-11-15.jpg,1,51.4,1600,1200,odometer,742.57,420.0,1225.07,740.0
1861,00001666-PHOTO-2020-12-16-20-22-42.jpg,1,152562,504,1024,odometer,175.08,609.04,327.36,680.49
1862,00001667-PHOTO-2020-12-16-20-22-42.jpg,1,152582,504,1024,odometer,142.63,647.57,312.37,726.53
1863,00001668-PHOTO-2020-12-16-20-22-42.jpg,0,12448,768,1024,odometer,310.1,579.41,433.8,643.0
1864,00001669-PHOTO-2020-12-16-20-22-42.jpg,1,119967,768,1024,odometer,335.39,268.71,460.71,322.5
1865,00001670-PHOTO-2020-12-16-20-22-42.jpg,1,28769,1024,576,odometer,538.37,346.15,703.85,418.39
1866,00001671-PHOTO-2020-12-16-20-22-42.jpg,1,83628,768,1024,odometer,258.82,418.3,464.9,510.3
1867,00001672-PHOTO-2020-12-16-20-22-42.jpg,0,10092,576,1024,odometer,164.03,468.5,306.27,504.9
1868,00001673-PHOTO-2020-12-16-20-22-42.jpg,0,182817,576,1024,odometer,178.21,506.09,356.01,570.33
1869,00001674-PHOTO-2020-12-16-20-22-42.jpg,0,19806,576,1024,odometer,123.81,412.2,263.59,464.12
1870,00001675-PHOTO-2020-12-16-20-22-42.jpg,0,15450,1024,576,odometer,358.81,293.79,399.31,433.29
1871,00001676-PHOTO-2020-12-16-20-22-42.jpg,1,235674,575,1024,odometer,217.38,414.67,341.9,487.21
1872,00001677-PHOTO-2020-12-16-20-22-42.jpg,1,160990,1024,768,odometer,471.28,435.28,731.92,553.52
1873,00001678-PHOTO-2020-12-16-20-22-42.jpg,1,192204,576,1024,odometer,214.74,432.54,395.65,515.92
1874,00001679-PHOTO-2020-12-16-20-22-42.jpg,0,58128,576,1024,odometer,127.35,513.72,274.28,552.57
1875,00001680-PHOTO-2020-12-16-20-22-42.jpg,1,75566,768,1024,odometer,156.8,403.6,350.5,661.95
1876,00001681-PHOTO-2020-12-16-20-22-42.jpg,0,35338,576,1024,odometer,236.99,338.8,445.9,410.8
1877,00001683-PHOTO-2020-12-16-20-22-42.jpg,1,117854,766,1024,odometer,196.35,635.81,689.15,859.81
1878,00001684-PHOTO-2020-12-16-20-22-42.jpg,0,7366,512,1024,odometer,75.81,461.73,345.0,528.72
1879,00001685-PHOTO-2020-12-16-20-22-42.jpg,0,13119,577,1024,odometer,165.49,531.27,301.41,564.78
1880,00001686-PHOTO-2020-12-16-20-22-42.jpg,1,242210,768,1024,odometer,205.95,477.95,609.15,644.35
1881,00001687-PHOTO-2020-12-16-20-22-42.jpg,0,65788,768,1024,odometer,212.35,443.81,509.0,527.01
1882,00001688-PHOTO-2020-12-16-20-23-17.jpg,0,7595,768,1024,odometer,147.36,568.0,284.9,623.6
1883,00001689-PHOTO-2020-12-16-20-23-17.jpg,0,13704,768,1024,odometer,183.57,534.2,394.5,591.72
1884,00001690-PHOTO-2020-12-16-20-23-17.jpg,1,192252,576,1024,odometer,256.69,497.91,433.4,581.67
1885,00001691-PHOTO-2020-12-16-20-23-17.jpg,1,117881,766,1024,odometer,249.68,480.08,586.75,640.08
1886,00001692-PHOTO-2020-12-16-20-23-17.jpg,0,15954,576,1024,odometer,155.0,500.1,336.5,549.6
1887,00001693-PHOTO-2020-12-16-20-23-17.jpg,0,35943,766,1024,odometer,226.9,288.3,442.96,446.4
1888,00001696-PHOTO-2020-12-19-21-34-34.jpg,1,120273,900,1600,odometer,329.15,255.77,538.66,372.54
1889,00001731-PHOTO-2020-12-19-21-39-30.jpg,1,235973,1200,1600,odometer,499.84,754.91,671.66,860.6
1890,00001790-PHOTO-2020-12-19-21-51-54.jpg,0,24674,1200,1600,odometer,352.0,881.0,568.89,941.91
1891,00001841-PHOTO-2020-12-19-21-57-46.jpg,0,15740,1200,1600,odometer,414.25,728.1,703.36,861.1
1892,00001842-PHOTO-2020-12-19-22-24-38.jpg,1,118221,1600,1042,odometer,362.04,833.68,1189.58,1042.0
1893,00001844-PHOTO-2020-12-19-23-28-09.jpg,0,14242,902,1600,odometer,466.3,880.9,624.2,1063.5
1894,00001877-PHOTO-2020-12-19-23-42-55.jpg,1,67657,1200,1600,odometer,464.83,912.57,846.09,1143.93
1895,00001878-PHOTO-2020-12-19-23-54-49.jpg,0,26535,800,1600,odometer,173.8,686.63,356.09,754.64
1896,00001879-PHOTO-2020-12-20-00-19-21.jpg,0,11462,1599,899,odometer,512.6,309.6,896.1,484.3
1897,00001896-PHOTO-2020-12-20-00-26-19.jpg,1,192432,747,1328,odometer,242.4,543.5,484.4,676.71
1898,00001897-PHOTO-2020-12-20-07-04-56.jpg,1,28693,787,1600,odometer,269.7,933.63,503.75,1041.46
1899,00001898-PHOTO-2020-12-20-09-26-08.jpg,0,184949,810,1440,odometer,192.4,387.2,383.1,463.4
1900,00001899-PHOTO-2020-12-20-10-00-23.jpg,1,75957,1600,1184,odometer,749.13,0.0,1135.9,192.07
1901,00001900-PHOTO-2020-12-20-10-01-28.jpg,1,29093,1599,899,odometer,840.68,358.96,1098.85,466.98
1902,00001901-PHOTO-2020-12-20-10-03-37.jpg,0,24674,902,1600,odometer,175.4,748.4,360.35,801.2
1903,00001902-PHOTO-2020-12-20-10-05-01.jpg,1,83963,1200,1600,odometer,442.02,690.98,754.85,834.36
1904,00001904-PHOTO-2020-12-20-10-12-02.jpg,0,12423,900,1600,odometer,253.01,670.3,549.9,775.1
1905,00001905-PHOTO-2020-12-20-10-16-12.jpg,0,59194,899,1599,odometer,267.0,737.95,457.55,779.21
1906,00001906-PHOTO-2020-12-20-10-17-40.jpg,1,153023,738,1600,odometer,158.84,697.5,644.38,906.05
1907,00001907-PHOTO-2020-12-20-10-27-12.jpg,1,164168,899,1599,odometer,368.67,696.26,483.18,982.59
1908,00001908-PHOTO-2020-12-20-10-34-39.jpg,0,9643,1200,1600,odometer,338.63,804.4,618.6,925.7
1909,00001909-PHOTO-2020-12-20-10-36-05.jpg,0,18110,900,1600,odometer,223.4,809.5,486.29999999999995,872.9
1910,00001911-PHOTO-2020-12-20-10-38-22.jpg,1,161350,1600,1200,odometer,686.29,349.51,1590.57,750.9
1911,00001912-PHOTO-2020-12-20-10-39-32.jpg,1,235980,899,1600,odometer,335.4,887.1,550.3,1010.2
1912,00001913-PHOTO-2020-12-20-10-41-21.jpg,1,0,1600,1200,odometer,605.64,256.8,1055.34,461.93
1913,00001914-PHOTO-2020-12-20-10-43-52.jpg,0,26535,800,1600,odometer,140.6,456.07,444.0,545.5
1914,00001916-PHOTO-2020-12-20-10-49-34.jpg,0,11462,899,1599,odometer,444.7,617.2,630.3,1203.5
1915,00001918-PHOTO-2020-12-20-10-54-18.jpg,0,20561,900,1600,odometer,360.3,899.3,716.2,997.0
1916,00001919-PHOTO-2020-12-20-11-00-37.jpg,0,37229,899,1599,odometer,519.6,899.3,753.15,983.9
1917,00001920-PHOTO-2020-12-20-11-01-23.jpg,1,191510,1600,1200,odometer,859.82,735.66,1197.09,884.75
1918,00001921-PHOTO-2020-12-20-11-02-37.jpg,0,11503,899,1599,odometer,184.14,698.4,455.4,775.1
1919,00001922-PHOTO-2020-12-20-11-13-50.jpg,0,20137,747,1328,odometer,278.6,752.1,462.8,794.5
1920,00001923-PHOTO-2020-12-20-11-14-56.jpg,0,8693,800,1600,odometer,193.3,724.9,678.59,844.13
1921,00001924-PHOTO-2020-12-20-11-17-23.jpg,1,192432,899,1599,odometer,333.0,687.9,612.2,821.5
1922,00001927-PHOTO-2020-12-20-11-31-36.jpg,1,118221,1600,1254,odometer,526.93,1110.31,1012.86,1254.0
1923,00001929-PHOTO-2020-12-20-12-14-13.jpg,1,118200,1197,1600,odometer,253.33,626.67,1056.67,990.0
1924,00001930-PHOTO-2020-12-20-12-14-30.jpg,1,242669,1200,1600,odometer,419.04,777.89,757.18,921.43
1925,00001951-PHOTO-2020-12-20-14-19-44.jpg,1,0,1200,1600,odometer,0.0,158.9,986.0,1569.7
1926,00001952-PHOTO-2020-12-20-15-39-51.jpg,0,15887,1200,1600,odometer,316.7,842.6,705.0,953.33
1927,00001984-PHOTO-2020-12-20-17-39-30.jpg,0,20738,900,1600,odometer,375.0,883.33,705.0,990.0
1928,00001993-PHOTO-2020-12-20-17-42-03.jpg,0,18896,900,1600,odometer,235.9,666.3,450.57,796.53
1929,00002023-PHOTO-2020-12-20-17-53-58.jpg,1,164214,1200,1600,odometer,8.33,783.3,1081.67,1286.67
1930,00002024-PHOTO-2020-12-20-17-54-18.jpg,0,11838,1200,1599,odometer,281.85,596.32,785.1,736.23
1931,00002053-PHOTO-2020-12-20-17-59-32.jpg,0,185431,810,1440,odometer,184.22,697.28,447.08000000000004,788.11
1932,00002054-PHOTO-2020-12-20-17-59-48.jpg,1,118236,899,1599,odometer,38.0,762.88,897.47,1135.98
1933,00002055-PHOTO-2020-12-20-18-18-11.jpg,1,76016,1600,296,odometer,468.87,0.0,989.27,259.17
1934,00002067-PHOTO-2020-12-20-18-48-02.jpg,1,18711,1600,1200,odometer,833.75,625.0,1196.25,760.0
1935,00002076-PHOTO-2020-12-20-19-06-43.jpg,1,161411,1600,1200,odometer,696.25,525.0,1431.25,872.5
1936,00002124-PHOTO-2020-12-20-19-23-30.jpg,0,11813,1201,1600,odometer,508.67,826.67,638.67,1360.0
1937,00002150-PHOTO-2020-12-20-19-50-49.jpg,0,16603,1200,1600,odometer,361.72,759.5,606.17,820.2
1938,00002181-PHOTO-2020-12-20-20-12-15.jpg,0,9002,1200,1600,odometer,171.67,553.33,1035.0,763.33
1939,00002312-PHOTO-2020-12-20-20-56-28.jpg,1,153098,738,1600,odometer,251.62,701.44,494.12,807.06
1940,00002325-PHOTO-2020-12-20-20-56-36.jpg,1,29232,1600,720,odometer,781.45,348.62,1028.81,465.87
1941,00002328-PHOTO-2020-12-20-21-00-00.jpg,1,192464,1024,768,odometer,565.73,301.12,743.32,377.84
1942,00002340-PHOTO-2020-12-20-21-05-10.jpg,1,28859,787,1600,odometer,237.09,985.45,493.86,1107.29
1943,00002352-PHOTO-2020-12-20-21-05-19.jpg,1,59.6,1200,1600,odometer,0.0,325.6,997.0,1139.3
1944,00002371-PHOTO-2020-12-20-21-07-44.jpg,1,118288,1600,1375,odometer,454.84,1183.02,1179.58,1369.22
1945,00002413-PHOTO-2020-12-20-21-37-23.jpg,0,20353,747,1328,odometer,135.02,724.6,322.8,767.2
1946,00002417-PHOTO-2020-12-20-21-42-07.jpg,1,84015,1200,1600,odometer,494.5,710.89,769.85,836.27
1947,00002464-PHOTO-2020-12-20-22-12-59.jpg,1,117.9,768,1024,odometer,255.29,241.15,390.23,321.77
1948,00002506-PHOTO-2020-12-20-23-08-16.jpg,1,67832,900,1600,odometer,317.65,698.92,555.15,841.42
1949,00002507-PHOTO-2020-12-21-07-51-58.jpg,1,28859,787,1600,odometer,276.85,867.09,519.81,976.32
1950,00002508-PHOTO-2020-12-21-09-42-50.jpg,1,84024,1200,1600,odometer,445.36,732.8,737.97,871.44
1951,00002509-PHOTO-2020-12-21-09-56-36.jpg,1,29242,1599,899,odometer,834.4,507.66,1097.48,622.13
1952,00002510-PHOTO-2020-12-21-10-01-49.jpg,1,120356,1200,1600,odometer,561.94,537.92,719.92,605.63
1953,00002511-PHOTO-2020-12-21-10-18-13.jpg,0,11813,899,1599,odometer,491.4,596.3,620.97,1029.38
1954,00002512-PHOTO-2020-12-21-10-21-52.jpg,0,12925,900,1600,odometer,295.83,679.24,544.26,735.33
1955,00002513-PHOTO-2020-12-21-10-30-47.jpg,0,26996,800,1600,odometer,207.48,659.21,378.59,703.21
1956,00002515-PHOTO-2020-12-21-10-31-16.jpg,0,185676,810,1440,odometer,271.88,878.36,515.39,966.15
1957,00002516-PHOTO-2020-12-21-10-31-56.jpg,1,161434,1600,1200,odometer,571.25,445.0,1313.75,782.5
1958,00002518-PHOTO-2020-12-21-10-34-52.jpg,1,191607,1600,1200,odometer,873.61,626.96,1227.13,807.4
1959,00002519-PHOTO-2020-12-21-10-35-24.jpg,1,76019,1387,1600,odometer,428.33,900.0,981.6699999999998,1296.67
1960,00002522-PHOTO-2020-12-21-10-47-14.jpg,0,60574,899,1599,odometer,177.72,814.3,367.18,855.42
1961,00002523-PHOTO-2020-12-21-10-58-42.jpg,0,21077,900,1600,odometer,398.15,932.71,784.43,1040.7
1962,00002524-PHOTO-2020-12-21-11-10-31.jpg,0,20551,747,1328,odometer,230.4,713.86,409.32,760.26
1963,00002525-PHOTO-2020-12-21-11-20-51.jpg,0,67101,1200,1600,odometer,264.51,695.6,522.6,864.8
1964,00002527-PHOTO-2020-12-21-11-21-25.jpg,1,192466,899,1599,odometer,372.73,605.7,657.4,769.3
1965,00002528-PHOTO-2020-12-21-11-21-44.jpg,0,9033,800,1600,odometer,65.0,466.67,631.67,610.0
1966,00002529-PHOTO-2020-12-21-11-29-24.jpg,1,164239,899,1599,odometer,275.36,753.17,512.23,859.66
1967,00002530-PHOTO-2020-12-21-11-32-03.jpg,0,11872,899,1599,odometer,184.58,619.64,549.5,712.91
1968,00002531-PHOTO-2020-12-21-11-32-46.jpg,1,0,1600,1200,odometer,580.0,267.5,1060.0,462.5
1969,00002534-PHOTO-2020-12-21-12-13-15.jpg,1,242775,1200,1600,odometer,351.67,913.33,871.6700000000001,1160.0
1970,00002535-PHOTO-2020-12-21-12-20-26.jpg,1,18737,1600,769,odometer,666.88,478.4,973.48,614.1
1971,00002546-PHOTO-2020-12-21-13-11-51.jpg,1,118263,899,1599,odometer,325.35,834.24,607.0,957.12
1972,00002547-PHOTO-2020-12-21-13-15-23.jpg,0,15538,1600,1201,odometer,673.76,350.2,1181.69,512.88
1973,00002604-PHOTO-2020-12-21-18-33-23.jpg,1,118297,1197,1600,odometer,283.33,446.7,1103.3,1176.7
1974,00002619-PHOTO-2020-12-21-18-39-59.jpg,0,10961,1200,1600,odometer,304.1,671.2,582.3,769.34
1975,00002639-PHOTO-2020-12-21-18-42-25.jpg,1,164305,1200,1600,odometer,11.67,803.33,1051.67,1280.0
1976,00002640-PHOTO-2020-12-21-18-42-41.jpg,1,242808,1200,1600,odometer,311.67,806.67,965.0,1106.67
1977,00002647-PHOTO-2020-12-21-18-47-30.jpg,1,192497,747,1328,odometer,271.95,534.11,507.6,638.46
1978,00002656-PHOTO-2020-12-21-19-04-52.jpg,0,27430,800,1600,odometer,211.9,603.8,395.1,657.48
1979,00002658-PHOTO-2020-12-21-19-18-56.jpg,1,84105,1200,1600,odometer,470.39,647.69,776.25,790.53
1980,00002690-PHOTO-2020-12-21-19-35-59.jpg,1,76068,1600,368,odometer,517.0,0.0,947.0,184.2
1981,00002691-PHOTO-2020-12-21-19-39-53.jpg,1,489,1200,1600,odometer,0.8,299.4,1007.6,1131.7
1982,00002694-PHOTO-2020-12-21-19-48-31.jpg,0,21331,900,1600,odometer,255.2,806.7,533.4,910.0
1983,00002718-PHOTO-2020-12-21-20-04-38.jpg,1,29357,1600,720,odometer,730.5,361.33,984.7,478.46
1984,00002731-PHOTO-2020-12-21-20-21-01.jpg,0,61103,899,1599,odometer,175.82,623.4,508.74,725.28
1985,00002744-PHOTO-2020-12-21-21-06-18.jpg,0,21432,747,1328,odometer,238.86,768.52,395.2,813.1
1986,00002763-PHOTO-2020-12-21-21-08-39.jpg,0,12137,1600,1201,odometer,486.11,390.28,1101.62,632.98
1987,00002772-PHOTO-2020-12-21-21-13-18.jpg,0,186028,810,1440,odometer,218.99,412.15,404.32,472.67
1988,00002773-PHOTO-2020-12-21-21-19-00.jpg,1,120433,1200,1600,odometer,485.03,447.94,672.75,537.26
1989,00002797-PHOTO-2020-12-21-21-40-19.jpg,0,27430,800,1600,odometer,204.6,547.6,400.1,627.6
1990,00002849-PHOTO-2020-12-21-21-57-22.jpg,1,117.9,768,1024,odometer,263.15,238.4,387.43,319.52
1991,00002898-PHOTO-2020-12-21-22-08-02.jpg,1,161563,1600,1200,odometer,859.1,629.43,1559.92,951.56
1992,00002916-PHOTO-2020-12-21-22-21-05.jpg,1,67987,900,1600,odometer,362.91,546.19,550.75,657.8
1993,00002947-PHOTO-2020-12-21-23-00-13.jpg,0,15200,1200,1600,odometer,557.42,898.4,775.78,959.46
1994,00002951-PHOTO-2020-12-22-05-25-57.jpg,1,153247,720,1560,odometer,275.67,667.04,506.88,770.21
1995,00002981-PHOTO-2020-12-22-09-36-04.jpg,0,15743,1200,1600,odometer,407.47,788.4,647.17,856.59
