,image,odometer_type,mileage,width,height,boxes,labels,num_obj
2227,00004912-PHOTO-2020-12-26-18-37-11.jpg,digital,192117,1600,1200,"[[1108, 848, 1134, 891], [1089, 763, 1110, 802], [1121, 804, 1139, 842], [1026, 809, 1049, 844], [1048, 809, 1072, 845], [1034, 854, 1048, 897], [1083, 809, 1098, 846], [1105, 807, 1118, 842], [1015, 810, 1027, 846], [936, 814, 959, 849], [1047, 852, 1072, 893], [1083, 848, 1109, 892], [1065, 764, 1090, 804]]","[6, 6, 7, 9, 2, 1, 1, 1, 1, 0, 8, 3, 2]",13
2228,00005004-PHOTO-2020-12-26-19-10-36.jpg,digital,571,1200,1600,"[[447, 536, 508, 633], [705, 924, 758, 1008], [788, 928, 819, 1009], [337, 555, 361, 643], [627, 938, 687, 1022], [383, 547, 439, 641], [437, 651, 643, 913]]","[2, 7, 1, 1, 5, 5, 0]",7
2229,00005005-PHOTO-2020-12-26-19-15-39.jpg,analog,24873,747,1328,"[[359, 608, 391, 651], [400, 604, 429, 640], [279, 612, 311, 654], [171, 594, 185, 617], [238, 614, 268, 658], [186, 593, 199, 616], [433, 607, 446, 631], [198, 618, 229, 663], [318, 610, 351, 652]]","[7, 3, 4, 2, 2, 0, 7, 0, 8]",9
2230,00005024-PHOTO-2020-12-26-19-29-54.jpg,digital,161974,1600,1200,"[[856, 652, 894, 763], [1065, 631, 1142, 746], [1032, 514, 1094, 616], [991, 640, 1053, 753], [942, 400, 1015, 517], [800, 539, 833, 634], [929, 535, 957, 622], [963, 525, 1028, 621], [890, 646, 958, 766], [833, 536, 901, 637], [1014, 393, 1077, 504], [1093, 516, 1154, 609]]","[1, 7, 7, 2, 2, 1, 1, 9, 9, 6, 6, 4]",12
2231,00005045-PHOTO-2020-12-26-19-33-39.jpg,analog,11443,1200,1600,"[[232, 656, 335, 785], [393, 653, 445, 785], [526, 652, 577, 781], [638, 649, 736, 773], [775, 649, 870, 771], [902, 660, 995, 776]]","[0, 1, 1, 4, 4, 3]",6
2232,00005052-PHOTO-2020-12-26-19-43-18.jpg,digital,236539,1200,1600,"[[614, 729, 630, 754], [590, 781, 607, 809], [614, 781, 633, 809], [583, 783, 591, 812], [633, 781, 652, 810], [564, 730, 579, 755], [582, 730, 596, 755], [632, 730, 647, 755], [648, 730, 664, 754], [597, 730, 612, 754], [527, 783, 543, 809]]","[5, 9, 0, 1, 2, 2, 3, 3, 9, 6, 0]",11
2233,00005098-PHOTO-2020-12-26-19-51-28.jpg,digital,118615,541,1599,"[[173, 550, 185, 589], [190, 594, 202, 636], [279, 550, 302, 589], [266, 551, 278, 588], [197, 550, 208, 587], [228, 504, 253, 547], [240, 595, 264, 639], [231, 550, 255, 588], [253, 504, 275, 548], [208, 549, 230, 586], [201, 595, 228, 638], [265, 595, 292, 639]]","[1, 1, 5, 1, 1, 2, 3, 6, 6, 8, 9, 9]",12
2234,00005138-PHOTO-2020-12-26-20-14-22.jpg,analog,19721,1200,1600,"[[444, 757, 487, 821], [504, 760, 535, 826], [749, 798, 777, 854], [617, 775, 666, 842], [559, 768, 605, 834], [674, 788, 726, 856]]","[0, 1, 1, 7, 9, 2]",6
2235,00005141-PHOTO-2020-12-26-20-24-59.jpg,analog,2038,899,1599,"[[483, 561, 513, 597], [351, 579, 378, 613], [318, 580, 346, 615], [416, 572, 447, 607], [384, 577, 412, 613], [450, 571, 477, 604]]","[8, 0, 0, 0, 2, 3]",6
2236,00005142-PHOTO-2020-12-26-20-28-13.jpg,analog,63741,899,1599,"[[549, 704, 568, 735], [404, 703, 447, 755], [260, 718, 302, 770], [309, 707, 349, 761], [512, 697, 538, 739], [252, 684, 272, 716], [356, 708, 395, 760], [456, 702, 495, 752]]","[7, 7, 0, 6, 1, 0, 3, 4]",8
2237,00005163-PHOTO-2020-12-26-20-33-54.jpg,analog,188676,1200,1600,"[[571, 440, 605, 487], [665, 442, 699, 490], [710, 467, 747, 514], [521, 442, 560, 490], [486, 436, 504, 487], [614, 446, 649, 492]]","[8, 7, 6, 8, 1, 6]",6
2238,00005171-PHOTO-2020-12-26-20-49-06.jpg,analog,28726,1200,1600,"[[578, 990, 611, 1033], [658, 999, 690, 1043], [448, 981, 465, 1004], [465, 1002, 494, 1045], [498, 999, 534, 1039], [616, 991, 654, 1034], [538, 993, 571, 1035]]","[7, 6, 0, 0, 2, 2, 8]",7
2239,00005209-PHOTO-2020-12-26-21-09-04.jpg,digital,164641,1200,1600,"[[623, 792, 699, 911], [532, 670, 594, 774], [406, 675, 464, 777], [828, 553, 889, 660], [700, 555, 755, 670], [369, 676, 403, 776], [595, 673, 663, 770], [462, 676, 530, 767], [545, 794, 624, 912], [944, 555, 1019, 668], [762, 554, 829, 667], [149, 674, 217, 769], [495, 796, 532, 908], [695, 679, 727, 773], [380, 795, 451, 907]]","[8, 6, 6, 7, 1, 1, 4, 4, 0, 0, 0, 0, 1, 1, 2]",15
2240,00005223-PHOTO-2020-12-26-21-48-54.jpg,digital,153716,738,1600,"[[341, 711, 357, 738], [379, 712, 387, 738], [379, 740, 397, 770], [369, 742, 380, 772], [316, 711, 326, 737], [387, 712, 402, 738], [325, 711, 341, 738], [335, 742, 354, 770], [317, 741, 336, 771], [357, 711, 373, 738]]","[3, 1, 7, 1, 1, 6, 5, 0, 2, 7]",10
2241,00005237-PHOTO-2020-12-26-21-54-27.jpg,analog,73342,1200,1600,"[[553, 1012, 586, 1038], [552, 986, 585, 1005], [531, 1137, 565, 1164], [533, 1104, 568, 1130], [540, 1075, 572, 1100], [546, 1043, 579, 1070]]","[4, 2, 0, 7, 3, 3]",6
2242,00005251-PHOTO-2020-12-26-22-00-08.jpg,analog,15494,1200,1600,"[[436, 842, 451, 866], [444, 865, 477, 906], [484, 851, 509, 896], [518, 844, 553, 883], [595, 830, 625, 869], [556, 836, 588, 879], [630, 814, 658, 848]]","[0, 0, 1, 5, 9, 4, 4]",7
2243,00005281-PHOTO-2020-12-26-22-03-22.jpg,digital,29888,1600,720,"[[878, 408, 885, 428], [977, 398, 998, 428], [959, 398, 978, 427], [857, 368, 875, 393], [935, 398, 953, 428], [916, 399, 935, 429], [950, 336, 968, 366], [919, 368, 938, 393], [986, 367, 1003, 393], [969, 367, 986, 393], [954, 367, 970, 393], [884, 407, 898, 428], [937, 367, 954, 393], [967, 336, 985, 366]]","[1, 0, 0, 0, 2, 2, 2, 2, 8, 8, 8, 8, 9, 6]",14
2244,00005315-PHOTO-2020-12-27-00-00-29.jpg,analog,19854,1600,1201,"[[551, 429, 591, 474], [606, 422, 629, 471], [644, 428, 681, 473], [690, 429, 725, 475], [736, 430, 773, 476], [781, 451, 814, 486]]","[0, 1, 9, 8, 5, 4]",6
2245,00005351-PHOTO-2020-12-27-09-20-36.jpg,analog,188687,810,1440,"[[467, 416, 494, 448], [374, 408, 389, 450], [400, 413, 428, 448], [434, 415, 460, 447], [501, 417, 528, 452], [535, 424, 559, 456]]","[6, 1, 8, 8, 8, 7]",6
2246,00005352-PHOTO-2020-12-27-09-23-39.jpg,analog,19721,1200,1600,"[[452, 984, 478, 1036], [642, 986, 668, 1027], [399, 988, 439, 1041], [492, 986, 532, 1034], [541, 984, 578, 1034], [587, 987, 627, 1034]]","[1, 1, 0, 9, 7, 2]",6
2247,00005353-PHOTO-2020-12-27-09-49-33.jpg,digital,29844,787,1600,"[[442, 1063, 459, 1094], [381, 1060, 397, 1091], [267, 1129, 280, 1153], [360, 1124, 379, 1155], [338, 1092, 353, 1119], [370, 1093, 387, 1117], [354, 1092, 369, 1117], [306, 1092, 321, 1119], [322, 1091, 338, 1118], [317, 1123, 335, 1155], [342, 1125, 360, 1153], [261, 1129, 267, 1154], [428, 1061, 441, 1095]]","[3, 3, 3, 8, 8, 4, 4, 2, 9, 9, 4, 1, 1]",13
2248,00005354-PHOTO-2020-12-27-10-08-12.jpg,digital,84437,1200,1600,"[[552, 622, 573, 650], [549, 658, 570, 693], [578, 657, 600, 694], [594, 619, 613, 652], [538, 657, 548, 693], [569, 581, 593, 620], [601, 658, 625, 694], [532, 620, 553, 651], [615, 621, 633, 652], [591, 583, 610, 619], [573, 622, 593, 651]]","[4, 0, 0, 3, 1, 2, 6, 8, 7, 7, 4]",11
2249,00005358-PHOTO-2020-12-27-10-17-42.jpg,digital,236539,1200,1600,"[[600, 748, 618, 778], [593, 749, 601, 777], [635, 749, 646, 777], [645, 747, 662, 779], [607, 695, 624, 721], [658, 695, 677, 722], [591, 695, 606, 720], [641, 695, 658, 721], [574, 696, 592, 721], [625, 695, 641, 722]]","[0, 1, 1, 3, 6, 9, 3, 3, 2, 5]",10
2250,00005359-PHOTO-2020-12-27-10-18-15.jpg,analog,22162,899,1599,"[[314, 502, 343, 540], [280, 499, 309, 538], [354, 503, 370, 543], [418, 527, 443, 556], [244, 499, 273, 537], [385, 506, 415, 544]]","[2, 2, 1, 2, 0, 6]",6
2251,00005360-PHOTO-2020-12-27-10-19-21.jpg,digital,153724,738,1600,"[[337, 754, 346, 780], [381, 752, 387, 780], [397, 722, 413, 745], [348, 722, 365, 747], [345, 753, 362, 781], [381, 722, 397, 746], [332, 722, 347, 747], [366, 720, 381, 745], [389, 751, 406, 781], [325, 722, 333, 749]]","[1, 1, 4, 3, 0, 2, 5, 7, 8, 1]",10
2252,00005361-PHOTO-2020-12-27-10-20-51.jpg,digital,76543,1600,1200,"[[875, 392, 936, 481], [747, 385, 807, 480], [698, 390, 748, 479], [921, 165, 1000, 284], [716, 173, 756, 284], [845, 168, 923, 288], [935, 385, 997, 484], [814, 385, 869, 480], [752, 169, 821, 286]]","[4, 6, 7, 0, 1, 2, 3, 5, 0]",9
2253,00005362-PHOTO-2020-12-27-10-22-52.jpg,analog,29921,800,1600,"[[362, 886, 387, 910], [414, 877, 429, 899], [293, 906, 318, 928], [295, 873, 306, 885], [315, 898, 341, 921], [388, 880, 413, 903], [288, 875, 297, 888], [340, 893, 364, 917], [423, 878, 434, 891]]","[9, 1, 0, 0, 2, 2, 3, 9, 7]",9
2254,00005363-PHOTO-2020-12-27-10-25-52.jpg,analog,15494,900,1600,"[[334, 705, 368, 749], [250, 710, 289, 753], [376, 693, 408, 728], [295, 709, 330, 751], [157, 696, 171, 720], [214, 710, 238, 762], [167, 721, 202, 765]]","[9, 5, 4, 4, 0, 1, 0]",7
2255,00005364-PHOTO-2020-12-27-10-26-36.jpg,analog,28726,1200,1600,"[[371, 934, 410, 982], [461, 934, 497, 979], [417, 939, 455, 979], [327, 938, 363, 982], [506, 935, 545, 983], [551, 947, 587, 990]]","[2, 7, 8, 0, 2, 6]",6
2256,00005365-PHOTO-2020-12-27-10-29-00.jpg,digital,118615,557,1260,"[[376, 658, 400, 695], [338, 577, 362, 617], [349, 658, 373, 696], [375, 619, 386, 654], [311, 618, 320, 655], [285, 618, 301, 654], [303, 660, 318, 698], [320, 617, 343, 654], [316, 659, 340, 698], [385, 617, 406, 652], [343, 618, 364, 653], [359, 577, 383, 617]]","[7, 2, 2, 1, 1, 1, 1, 8, 0, 5, 6, 7]",12
2257,00005366-PHOTO-2020-12-27-10-34-07.jpg,digital,162010,1600,1200,"[[894, 499, 944, 580], [857, 606, 879, 692], [819, 502, 839, 582], [880, 605, 939, 696], [948, 503, 1001, 577], [1056, 500, 1105, 581], [968, 602, 1023, 692], [843, 501, 891, 582], [995, 395, 1052, 491], [940, 393, 998, 491], [1026, 600, 1079, 690], [1033, 502, 1054, 581]]","[2, 1, 1, 0, 0, 0, 3, 6, 7, 2, 2, 1]",12
2258,00005367-PHOTO-2020-12-27-10-34-46.jpg,digital,68444,1200,1600,"[[589, 827, 613, 855], [568, 828, 588, 857], [545, 829, 567, 857], [506, 898, 518, 935], [563, 896, 574, 932], [517, 897, 541, 935], [573, 895, 596, 932], [501, 829, 524, 861], [525, 828, 547, 860]]","[4, 4, 4, 1, 1, 0, 0, 6, 8]",9
2259,00005368-PHOTO-2020-12-27-10-36-36.jpg,analog,2505,899,1599,"[[435, 598, 467, 638], [548, 591, 578, 631], [473, 598, 503, 637], [397, 598, 427, 634], [513, 600, 543, 636], [362, 597, 391, 634]]","[2, 5, 5, 0, 0, 0]",6
2260,00005369-PHOTO-2020-12-27-10-39-19.jpg,analog,13154,899,1599,"[[472, 661, 539, 710], [446, 952, 511, 1006], [448, 906, 518, 937], [448, 837, 512, 890], [448, 719, 519, 771], [446, 788, 520, 820]]","[4, 0, 1, 3, 5, 1]",6
2261,00005372-PHOTO-2020-12-27-10-41-10.jpg,digital,164654,899,1599,"[[340, 773, 358, 803], [357, 775, 374, 803], [309, 802, 325, 827], [342, 804, 357, 829], [358, 804, 373, 831], [344, 835, 365, 862], [374, 807, 390, 832], [325, 804, 342, 827], [302, 801, 310, 826], [311, 833, 320, 861], [371, 837, 382, 865], [319, 832, 337, 862]]","[2, 7, 6, 6, 5, 4, 4, 4, 1, 1, 1, 0]",12
2262,00005373-PHOTO-2020-12-27-10-42-17.jpg,analog,63741,899,1599,"[[324, 870, 364, 917], [276, 873, 317, 921], [465, 842, 493, 884], [234, 886, 273, 934], [227, 859, 247, 884], [368, 861, 411, 906], [417, 856, 458, 906]]","[3, 6, 1, 0, 0, 7, 4]",7
2263,00005374-PHOTO-2020-12-27-10-51-24.jpg,analog,19875,1201,1600,"[[652, 591, 736, 650], [655, 812, 742, 866], [657, 736, 736, 798], [653, 948, 725, 1004], [662, 880, 746, 942], [655, 672, 744, 714]]","[0, 8, 9, 5, 7, 1]",6
2264,00005377-PHOTO-2020-12-27-10-57-03.jpg,digital,192129,1600,1200,"[[1055, 759, 1084, 798], [1031, 760, 1059, 801], [1036, 677, 1059, 713], [1015, 678, 1036, 718], [1045, 717, 1063, 750], [1001, 719, 1023, 756], [1031, 720, 1046, 755], [966, 722, 979, 757], [985, 762, 999, 802], [997, 762, 1025, 803], [977, 723, 1000, 757], [1064, 716, 1088, 751]]","[6, 5, 7, 2, 2, 2, 1, 1, 1, 0, 9, 9]",12
2265,00005378-PHOTO-2020-12-27-10-57-25.jpg,analog,14507,899,1599,"[[570, 446, 625, 520], [430, 442, 491, 519], [355, 442, 414, 515], [172, 406, 197, 445], [502, 439, 556, 521], [301, 447, 339, 530], [196, 405, 222, 440], [219, 455, 280, 529]]","[7, 5, 4, 2, 0, 1, 0, 0]",8
2266,00005379-PHOTO-2020-12-27-11-00-46.jpg,digital,0,1200,1600,"[[39, 422, 121, 492], [2, 470, 93, 570], [152, 408, 387, 703], [462, 516, 540, 604], [502, 470, 576, 557]]","[7, 5, 0, 0, 0]",5
2267,00005380-PHOTO-2020-12-27-11-04-16.jpg,digital,24339,1200,1600,"[[730, 946, 752, 1020], [614, 1043, 670, 1131], [636, 844, 686, 933], [648, 943, 701, 1021], [678, 1043, 728, 1132], [488, 946, 539, 1024], [597, 941, 648, 1024], [543, 943, 592, 1026], [290, 943, 335, 1025], [588, 845, 637, 935], [436, 940, 487, 1028], [568, 1046, 590, 1136], [504, 1044, 535, 1135]]","[1, 0, 7, 9, 3, 4, 3, 3, 3, 2, 2, 1, 1]",13
2268,00005381-PHOTO-2020-12-27-11-11-37.jpg,digital,192816,899,1599,"[[397, 712, 411, 743], [419, 712, 428, 743], [444, 712, 454, 742], [465, 710, 473, 739], [383, 682, 392, 710], [454, 678, 462, 702], [410, 678, 425, 705], [422, 646, 440, 676], [439, 642, 457, 673], [462, 675, 478, 702], [427, 677, 445, 706], [392, 680, 409, 706]]","[1, 1, 1, 1, 1, 1, 2, 2, 7, 6, 8, 9]",12
2269,00005383-PHOTO-2020-12-27-11-22-04.jpg,digital,120848,1200,1600,"[[554, 364, 563, 394], [579, 365, 596, 396], [631, 366, 649, 398], [596, 366, 614, 396], [613, 367, 632, 396], [562, 362, 578, 395]]","[1, 0, 8, 8, 4, 2]",6
2270,00005384-PHOTO-2020-12-27-11-23-16.jpg,analog,24978,747,1328,"[[240, 705, 256, 729], [259, 704, 277, 728], [345, 712, 361, 735], [282, 706, 298, 729], [303, 706, 319, 731], [324, 706, 341, 729]]","[0, 2, 8, 4, 9, 7]",6
2271,00005387-PHOTO-2020-12-27-11-44-38.jpg,digital,0,1600,1200,"[[846, 281, 895, 359], [796, 278, 844, 356]]","[0, 0]",2
2272,00005406-PHOTO-2020-12-27-17-24-15.jpg,digital,243421,1200,1600,"[[616, 906, 663, 981], [556, 832, 599, 890], [471, 833, 511, 891], [568, 908, 615, 982], [587, 755, 630, 823], [506, 905, 553, 982], [658, 833, 680, 895], [483, 910, 505, 975], [514, 828, 555, 893], [598, 828, 638, 892], [550, 754, 588, 822], [428, 834, 470, 899]]","[0, 4, 4, 5, 7, 5, 1, 1, 3, 2, 2, 2]",12
2273,00005422-PHOTO-2020-12-27-17-44-00.jpg,digital,118647,899,757,"[[309, 726, 324, 755], [372, 728, 391, 754], [355, 726, 372, 755], [338, 727, 354, 755], [392, 726, 407, 754], [369, 692, 386, 726], [354, 693, 370, 726], [328, 728, 339, 755]]","[1, 4, 6, 8, 7, 7, 2, 1]",8
2274,00005426-PHOTO-2020-12-27-17-56-29.jpg,digital,164685,899,1599,"[[443, 778, 479, 837], [507, 660, 543, 716], [427, 719, 462, 767], [362, 779, 394, 836], [333, 721, 364, 772], [397, 719, 426, 770], [407, 778, 443, 838], [460, 717, 492, 771], [365, 719, 396, 767], [542, 662, 568, 717], [597, 658, 632, 723], [317, 722, 334, 772], [343, 782, 365, 834]]","[6, 9, 8, 7, 6, 6, 5, 5, 4, 4, 0, 1, 1]",13
2275,00005439-PHOTO-2020-12-27-17-59-08.jpg,analog,14676,1200,1599,"[[320, 659, 347, 695], [439, 690, 486, 771], [504, 676, 565, 752], [576, 668, 637, 741], [736, 680, 794, 754], [654, 657, 712, 735], [356, 701, 419, 777]]","[0, 1, 4, 6, 6, 7, 0]",7
2276,00005486-PHOTO-2020-12-27-18-11-17.jpg,digital,192193,899,1599,"[[595, 725, 635, 738], [555, 812, 593, 836], [589, 642, 629, 655], [591, 704, 632, 728], [544, 639, 580, 660], [505, 667, 542, 689], [550, 728, 587, 747], [546, 661, 580, 681], [548, 704, 584, 725], [507, 687, 544, 711], [547, 681, 583, 692], [553, 748, 587, 759], [590, 665, 629, 680]]","[1, 0, 1, 8, 3, 7, 9, 9, 2, 2, 1, 1, 1]",13
2277,00005487-PHOTO-2020-12-27-18-12-04.jpg,digital,84498,1200,1600,"[[617, 749, 633, 787], [540, 749, 551, 785], [582, 748, 607, 786], [618, 710, 640, 743], [534, 709, 557, 742], [551, 750, 574, 786], [556, 711, 577, 743], [577, 710, 598, 742], [598, 710, 619, 743]]","[1, 1, 0, 8, 8, 8, 4, 4, 9]",9
2278,00005515-PHOTO-2020-12-27-18-32-26.jpg,analog,189038,1200,1600,"[[496, 457, 535, 508], [544, 464, 585, 514], [457, 459, 473, 508], [596, 468, 633, 518], [647, 471, 684, 517], [697, 480, 741, 530]]","[8, 9, 1, 0, 3, 8]",6
2279,00005523-PHOTO-2020-12-27-18-51-13.jpg,digital,76595,1600,946,"[[565, 520, 644, 619], [532, 277, 618, 404], [433, 327, 529, 454], [510, 553, 585, 635], [600, 233, 703, 366], [685, 453, 766, 556], [745, 423, 829, 522], [622, 487, 706, 587]]","[6, 2, 6, 7, 9, 9, 5, 5]",8
2280,00005541-PHOTO-2020-12-27-18-59-58.jpg,analog,3166,899,1599,"[[433, 660, 460, 692], [462, 658, 491, 692], [499, 658, 515, 692], [557, 668, 580, 696], [522, 655, 550, 688], [401, 661, 429, 693]]","[0, 3, 1, 6, 6, 0]",6
2281,00005542-PHOTO-2020-12-27-19-12-02.jpg,digital,68537,900,1600,"[[414, 809, 439, 846], [516, 805, 536, 841], [340, 890, 364, 929], [468, 884, 493, 926], [440, 808, 464, 845], [421, 888, 432, 929], [431, 885, 458, 928], [464, 807, 487, 845], [493, 882, 520, 927], [489, 805, 513, 845]]","[6, 7, 0, 0, 8, 1, 9, 5, 9, 3]",10
2282,00005556-PHOTO-2020-12-27-19-26-58.jpg,digital,192861,747,1328,"[[292, 628, 308, 650], [398, 642, 414, 667], [376, 619, 389, 641], [384, 591, 399, 616], [349, 622, 361, 645], [361, 647, 378, 673], [389, 617, 403, 639], [361, 621, 375, 643], [371, 593, 385, 618], [410, 617, 416, 637], [340, 624, 349, 645], [390, 645, 398, 670], [354, 649, 362, 674]]","[0, 5, 8, 7, 9, 9, 6, 2, 2, 1, 1, 1, 1]",13
2283,00005575-PHOTO-2020-12-27-19-36-34.jpg,analog,13408,1201,1600,"[[559, 1089, 655, 1153], [567, 996, 670, 1068], [536, 1340, 629, 1415], [542, 1262, 653, 1324], [544, 1169, 651, 1248], [597, 920, 684, 973]]","[4, 0, 0, 1, 3, 8]",6
2284,00005577-PHOTO-2020-12-27-19-38-59.jpg,digital,162063,1600,1200,"[[984, 484, 1027, 568], [834, 575, 878, 648], [837, 671, 862, 754], [812, 575, 829, 649], [934, 480, 977, 567], [883, 574, 931, 651], [1037, 578, 1079, 655], [947, 671, 993, 756], [1002, 673, 1049, 759], [868, 669, 914, 756], [985, 579, 1028, 652], [931, 578, 980, 650], [662, 567, 681, 640]]","[7, 6, 1, 1, 2, 2, 3, 3, 5, 9, 6, 0, 1]",13
2285,00005604-PHOTO-2020-12-27-19-40-39.jpg,analog,25550,747,1328,"[[304, 655, 330, 681], [250, 654, 275, 684], [363, 658, 383, 685], [222, 658, 246, 685], [334, 656, 357, 683], [278, 655, 301, 682]]","[5, 2, 0, 0, 5, 5]",6
2286,00005612-PHOTO-2020-12-27-19-44-51.jpg,digital,55,1200,1600,"[[106, 858, 189, 949], [168, 804, 248, 897], [209, 764, 294, 841], [664, 891, 727, 951], [573, 966, 637, 1052], [619, 929, 682, 1010], [397, 1170, 432, 1222], [308, 777, 537, 1061]]","[2, 2, 7, 7, 5, 5, 1, 0]",8
2287,00005613-PHOTO-2020-12-27-19-59-31.jpg,digital,29969,787,1600,"[[224, 1052, 241, 1079], [423, 1029, 440, 1060], [243, 1092, 250, 1116], [291, 1085, 299, 1119], [287, 1054, 304, 1081], [378, 1026, 395, 1060], [408, 1028, 423, 1059], [250, 1092, 262, 1115], [360, 1027, 379, 1056], [322, 1086, 341, 1118], [336, 1055, 352, 1082], [341, 1087, 362, 1118], [352, 1057, 368, 1084], [320, 1055, 336, 1082], [304, 1053, 320, 1080], [300, 1085, 319, 1117]]","[0, 0, 1, 1, 2, 3, 3, 3, 4, 5, 6, 8, 9, 9, 9, 9]",16
2288,00005615-PHOTO-2020-12-27-20-12-24.jpg,analog,24115,900,1600,"[[574, 965, 611, 1015], [631, 971, 652, 1024], [681, 976, 702, 1027], [720, 985, 760, 1035], [477, 964, 514, 1013], [523, 965, 563, 1014]]","[4, 1, 1, 5, 0, 2]",6
2289,00005628-PHOTO-2020-12-27-20-14-59.jpg,analog,20283,1200,1600,"[[758, 777, 797, 819], [481, 723, 523, 785], [590, 730, 632, 790], [533, 726, 577, 789], [644, 733, 689, 795], [701, 737, 749, 804]]","[3, 0, 0, 2, 2, 8]",6
2290,00005705-PHOTO-2020-12-27-20-50-18.jpg,analog,20623,1600,1201,"[[873, 480, 908, 513], [633, 512, 672, 559], [732, 502, 771, 553], [680, 506, 722, 556], [824, 494, 862, 539], [610, 477, 628, 500], [627, 476, 646, 499], [779, 494, 818, 537]]","[3, 0, 0, 2, 2, 2, 0, 6]",8
2291,00005718-PHOTO-2020-12-27-20-57-23.jpg,analog,16010,1200,1600,"[[595, 777, 615, 818], [516, 780, 547, 816], [440, 786, 469, 822], [554, 781, 582, 816], [631, 777, 656, 809], [485, 782, 503, 821], [434, 762, 448, 782]]","[1, 6, 0, 0, 0, 1, 0]",7
2292,00005731-PHOTO-2020-12-27-21-04-20.jpg,digital,119,769,1600,"[[296, 519, 321, 557], [274, 519, 296, 558], [263, 521, 276, 561], [243, 521, 258, 561]]","[6, 9, 1, 1]",4
2293,00005733-PHOTO-2020-12-27-21-11-12.jpg,digital,120890,1200,1600,"[[560, 298, 569, 327], [639, 301, 657, 335], [585, 298, 604, 331], [568, 297, 586, 329], [603, 299, 621, 331], [621, 300, 639, 332]]","[1, 0, 0, 2, 8, 9]",6
2294,00005750-PHOTO-2020-12-27-21-32-08.jpg,analog,19909,768,1024,"[[396, 431, 421, 464], [331, 441, 357, 472], [220, 427, 233, 446], [232, 450, 261, 485], [362, 433, 390, 467], [271, 443, 287, 483], [297, 444, 323, 477]]","[9, 9, 0, 0, 0, 1, 9]",7
2295,00005751-PHOTO-2020-12-27-21-58-48.jpg,digital,153842,738,1600,"[[435, 751, 451, 778], [399, 812, 418, 840], [345, 778, 361, 806], [377, 779, 393, 806], [451, 751, 466, 781], [362, 779, 377, 804], [393, 779, 409, 806], [480, 750, 498, 783], [337, 808, 356, 839], [409, 779, 424, 807], [337, 779, 345, 805], [289, 777, 298, 803], [389, 809, 400, 841], [356, 809, 374, 840]]","[9, 0, 5, 8, 8, 3, 4, 4, 2, 2, 1, 1, 1, 0]",14
2296,00005779-PHOTO-2020-12-28-09-37-17.jpg,analog,189038,810,1440,"[[349, 565, 363, 593], [449, 568, 470, 596], [424, 567, 445, 597], [372, 563, 395, 595], [474, 571, 495, 602], [398, 565, 419, 594]]","[1, 3, 0, 8, 8, 9]",6
2297,00005780-PHOTO-2020-12-28-09-46-51.jpg,digital,29899,1599,899,"[[923, 491, 943, 521], [841, 498, 849, 520], [943, 490, 963, 521], [916, 428, 932, 458], [885, 459, 902, 486], [848, 497, 860, 520], [918, 458, 935, 484], [932, 428, 951, 456], [902, 458, 918, 486], [897, 490, 917, 521], [935, 458, 952, 485], [951, 458, 969, 485]]","[4, 1, 5, 2, 2, 3, 8, 8, 9, 9, 9, 9]",12
2298,00005781-PHOTO-2020-12-28-09-52-53.jpg,analog,74481,900,1600,"[[507, 490, 542, 538], [465, 513, 503, 568], [373, 493, 391, 522], [631, 434, 648, 461], [432, 432, 451, 457], [366, 539, 384, 564], [386, 486, 408, 514], [387, 561, 426, 607], [593, 481, 626, 531], [539, 474, 583, 524], [615, 441, 634, 470], [418, 533, 459, 583], [417, 439, 436, 465]]","[4, 4, 3, 0, 0, 0, 0, 0, 1, 8, 7, 7, 4]",13
2299,00005783-PHOTO-2020-12-28-09-53-05.jpg,analog,64713,899,1599,"[[493, 852, 513, 898], [449, 854, 484, 892], [339, 864, 368, 901], [529, 848, 556, 879], [332, 845, 347, 863], [374, 858, 405, 897], [413, 857, 441, 895]]","[1, 7, 0, 3, 0, 6, 4]",7
2300,00005785-PHOTO-2020-12-28-10-05-19.jpg,digital,84507,1200,1600,"[[558, 655, 577, 690], [599, 692, 616, 723], [540, 692, 560, 720], [559, 691, 577, 722], [520, 690, 540, 721], [535, 728, 558, 762], [564, 728, 586, 762], [525, 728, 536, 760], [487, 654, 506, 689], [592, 657, 614, 691], [586, 728, 608, 762], [577, 691, 598, 722], [538, 656, 559, 689], [522, 655, 538, 689]]","[6, 7, 4, 5, 8, 0, 0, 1, 2, 2, 0, 0, 0, 1]",14
2301,00005786-PHOTO-2020-12-28-10-10-40.jpg,digital,68537,900,1600,"[[379, 777, 400, 808], [418, 839, 443, 877], [442, 840, 467, 878], [313, 838, 336, 875], [463, 776, 484, 809], [441, 776, 462, 810], [420, 776, 440, 809], [400, 775, 420, 810], [392, 838, 412, 877], [380, 838, 391, 875]]","[6, 0, 9, 0, 7, 3, 5, 8, 0, 1]",10
2302,00005787-PHOTO-2020-12-28-10-13-01.jpg,analog,13408,899,1599,"[[445, 731, 502, 776], [442, 791, 500, 837], [440, 857, 503, 885], [445, 669, 507, 716], [443, 909, 499, 954], [468, 610, 518, 654]]","[4, 3, 1, 0, 0, 8]",6
